run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
10,1.2002251420454548,0.009561982262372943,14.0,24.56,23.0,7.0,1.899605900960342,0.25605670807368647,0.9371241240909451,0.12566725565363243,0.09304760399978157,0.3071067598467935,0.0023230322496339733,0.0033647712946533173,0.0027203799414517514,0.006139693528914085,0.008946175885107372,0.007186340156029598,6.000129960342595,7.8470456468189695,6.12269452795721,14.0,24.56,-1.2,0.0,1.235651019132211,-0.11835369319245122,-0.036021306866656014,0.22987411477392175,0.19738990210169746,0.15979903637949455,0.015095931698477928,-0.005941742425695132,-0.0026651713308536783,0.05864250976474461
11,1.2002251420454548,0.009653435069215635,14.0,24.56,23.0,7.0,1.8990617478137104,0.25375053902475003,0.938320285721228,0.1258204846877667,0.09276899314556036,0.3107571906744184,0.0020989198196209903,0.002787620679378628,0.006470607926172965,0.0055473714034145185,0.007480589142778022,0.017099911397894123,6.000159171306045,8.660777673922828,6.021665625228466,14.0,24.56,-1.1,0.0,1.0123238637523062,-0.08396922337289486,-0.039325757548684837,0.2524804645493236,0.24717592117418846,0.1865083536067848,0.015441803542876881,-0.004223283796550969,-0.0032070605650590047,0.07977605283064684
12,1.200219815340909,0.009861962806524625,14.0,24.56,23.0,7.0,1.8995635479725912,0.25661219525830925,0.9447111881374278,0.1257874541035554,0.09314924905071933,0.3128006017031052,0.005588305769545159,0.0034708372215642236,0.009133478191144568,0.014769705439018052,0.009219024757240782,0.02413826642381205,6.000022457460322,7.737419439609309,6.010873013109362,14.0,24.56,-1.0,0.0,0.8802158438001514,-0.056082386165475,-0.05139535972667738,0.25489781148615254,0.2588379114228295,0.18519539773671365,0.018364604273085876,-0.0036031050604549086,0.003890626893116657,0.08309425530669637
13,1.200223721590909,0.009712058898497035,14.0,24.56,23.0,7.0,1.8988713888754742,0.2590158324035483,0.9437407863898899,0.1280619732810397,0.0948053569571797,0.3127876444748342,0.0034760335999445722,0.004124522481766164,0.007862414821809514,0.009187039136115805,0.010914951803709603,0.020778698325174438,6.000058031947804,7.232552308138317,6.014673087889553,14.0,24.56,-0.9,0.0,0.6810303322441206,-0.03549100375174462,-0.06252462102902152,0.2646845359342968,0.24763569243858116,0.18631669624065206,0.020883028676646043,-0.004644929423000578,0.00012849625682036963,0.08300828800175471
14,1.2002276278409092,0.009654495681185106,14.0,24.56,23.0,7.0,1.9002858325424203,0.2562002267223365,0.9430254741824617,0.126171429212575,0.09334556364760989,0.3090741711043294,0.005106490011485089,0.005476218383669383,0.008926089631005343,0.013496282207347094,0.014461645604484813,0.023590117930343723,6.000026900388742,6.700075710425372,6.0113838841212175,14.0,24.56,-0.8,0.0,0.5276510421390412,-0.018480113713821716,-0.05260464023365674,0.202165193065622,0.1716370465656442,0.15270468689387018,0.005874696074896549,-0.0010780487044383391,-0.0015260208929072194,0.0468022105851487
15,1.2002452651515152,0.009380345742060908,14.0,24.56,23.0,7.0,1.8991206173357775,0.25629503137392434,0.9427454088552004,0.12464929891428947,0.09208277404140126,0.30608316423355714,0.002985034041713483,0.003236873516256637,0.0070903697052697254,0.007889343160909883,0.00861826765146477,0.0187380623125145,6.000078695391696,7.991992742448712,6.018041775399245,14.0,24.56,-0.7,0.0,0.4863735800269448,0.009451230890287357,-0.046661458352845686,0.1551310297490801,0.1498633659015209,0.12033918380918898,0.0034465226908880022,-0.002194443226493718,-0.002648357358289391,0.030488649243210826
16,1.200231534090909,0.009692323431235278,14.0,24.56,23.0,7.0,1.8993060129554902,0.25312935034188533,0.9456333298843633,0.1261375148765084,0.09308558161265292,0.3116466312230781,0.00273922965099845,0.004597096522912729,0.007970182790619722,0.007239690039169959,0.012151031484870832,0.021063543845252143,6.0000934597408175,6.992860190122094,6.014278551615657,14.0,24.56,-0.6,0.0,0.4453320696258195,0.039342329539398306,-0.017980587105160917,0.14034838524335114,0.14362381693841025,0.10881996177902412,0.004354466367375995,0.0013698777726315003,0.0018484464965443442,0.026071274645740654
17,1.200244081439394,0.009536538102678746,14.0,24.56,23.0,7.0,1.8985879886852355,0.25716829723235374,0.949727636801473,0.12571147694210824,0.09284563264813331,0.31094517872485317,0.003729301010339011,0.0032129371651718414,0.0033621672153122846,0.009856416680269462,0.008556981329973628,0.008883073258494365,6.000050411480388,8.020080531699813,6.080287660895356,14.0,24.56,-0.5,0.0,0.43142045474484225,0.031430127883071014,-0.00978882576209523,0.1188027286636819,0.10669631223672502,0.07941113766678366,0.0026514054761108824,-0.0006785400182936398,0.00017201978440049238,0.015894629375641376
18,1.2002138967803027,0.009716865046090909,14.0,24.56,23.0,7.0,1.8999218750143052,0.2581414928217499,0.9462517414662904,0.12844335790675065,0.09500540594496751,0.31271647013283344,0.0041559224494024235,0.004423702273822081,0.0027728763971203046,0.010983963246687637,0.011696877621511554,0.007325131849354052,6.00004061024406,7.072957932486148,6.11809269730456,14.0,24.56,-0.4,0.0,0.38076467795966007,0.03646707732960792,-0.0257196969983907,0.10177057322302253,0.0969951224449059,0.07253596151278914,0.0007070204888306267,0.00010983584253332587,-0.0003461083211180928,0.012507458579350006
19,1.200241122159091,0.009618635621026215,14.0,24.56,23.0,7.0,1.8992745293217792,0.25724745044277386,0.9515282034087023,0.12613315560310961,0.09331805836718406,0.31120328389772517,0.003360105893080566,0.004362494284979796,0.009939991374691527,0.008880645961474237,0.011536671924330631,0.026269950321218417,6.000062110608643,7.10239836177046,6.009179375861083,14.0,24.56,-0.3,0.0,0.4006174241367262,0.04240786351493155,-0.007186079568176258,0.09480878315850914,0.09934347937826095,0.06756396659986744,0.0020939267804470007,-0.0009428377828052716,-0.0006382862035899244,0.011705814662097453
20,1.2002224195075755,0.0094719760923193,14.0,24.56,23.0,7.0,1.899484623218645,0.2545481056071677,0.9349569840562376,0.1256828206294979,0.09260530833481764,0.3086917661048545,0.0040995891876700555,0.0029656485980886164,0.0038771510415942074,0.010835076273980395,0.00792850844319435,0.01024449227390575,6.000041728105878,8.363252752590146,6.060368022513661,14.0,24.56,-0.2,0.0,0.38376941284778615,0.06187026528944747,-0.0046074810545013115,0.09617129707798602,0.08498755301444873,0.06989186226899147,0.0012295548034540525,-0.00033883422130486906,-0.0013171725670622005,0.010673281449232925
21,1.2002153500473036,0.009600814585607808,14.0,24.57,23.0,7.0,1.8985844305419686,0.2576929099968976,0.9446667690581163,0.1276064878928504,0.09417808002755966,0.30886420130539805,0.0038514726104824353,0.005332811682964171,0.006239153405007379,0.010179312245321051,0.014084035260928388,0.016488125486573656,6.0000472661387345,6.737020106286057,6.023304117673071,14.0,24.57,-0.1,0.0,0.38063954580628095,0.07519356377421266,-0.01741248820835677,0.08643161322052999,0.08160771447845393,0.05196117969429469,0.0018494644137863627,-0.00027857489215601575,3.95640179196228e-05,0.008411122110843633
22,1.2002174479166667,0.009427495696116462,14.0,24.56,23.0,7.0,1.8996554276057114,0.2565884703439132,0.9408625725631928,0.12719496960780788,0.09381147455077464,0.3051534823256754,0.003090723927780524,0.0039414137978975505,0.00480825797986131,0.008168678126906366,0.010437941571734307,0.012705839639708331,6.000073419711748,7.350371018877589,6.039244111887954,14.0,24.56,0.0,0.0,0.3566874998412624,0.0732599433088608,-0.01130066289255355,0.08747809864288413,0.07867049069548591,0.05527040512394535,0.0011412682959785357,-0.0002987776917450263,-0.0005714441053632762,0.00844414069885354
23,1.200233428030303,0.00959971554569314,14.0,24.56,23.0,7.0,1.8989163053934661,0.2581582687737255,0.9391105623221153,0.12883906459826577,0.09530345422011777,0.30965082340686495,0.0020117741970012573,0.006207496170231415,0.004748471889671598,0.0053170482312960106,0.016389410860132344,0.012547801846388405,6.000173250701661,6.543725976671034,6.040236772766316,14.0,24.56,0.1,0.0,0.3336074807783448,0.08267376898518043,-0.001956439374032815,0.0863016135588298,0.08381538388451616,0.05903998286573349,0.0018243444895677168,-0.0001672347811030402,-7.409658587522505e-05,0.008975101739926408
24,1.2002386363636364,0.009844780651753081,14.0,24.56,23.0,7.0,1.8987548213243757,0.25782195851272155,0.9441418312061332,0.12955945324721135,0.09569626147907725,0.3163910961751855,0.003025194297362751,0.004238436775899638,0.005502489269245506,0.007995485424828412,0.011212328596497107,0.01454092856984464,6.000076613389035,7.167155894787336,6.029961330167973,14.0,24.56,0.2,0.0,0.29625662860185414,0.08797490539836872,-0.00817471589906552,0.08328661211218491,0.07179976914750134,0.06194424752111479,0.0014728004692671263,7.428299021801959e-05,0.00047471910553534123,0.00796070714410297
25,1.2002265625,0.009445079256268099,14.0,24.56,23.0,7.0,1.8986493373481903,0.2580465632269029,0.9382432269631212,0.1270966032512571,0.09399336216232311,0.30795219041367516,0.004265544370064228,0.005410885499707951,0.006333219572717394,0.011273690405416627,0.014289572542725434,0.016736763863853074,6.000038535046797,6.71589208747696,6.022615928978083,14.0,24.56,0.3,0.0,0.2723371211023098,0.08518720383488824,-0.002252840855417713,0.07469486301666299,0.07004856083045836,0.05474911993655137,0.0004795917203053183,-0.0003957982836262007,-0.00023382643909933853,0.006738601545891458
26,1.2002186316287882,0.009516264679691841,14.0,24.56,23.0,7.0,1.8990310014374114,0.2558549645060797,0.941745400903586,0.12857696236219368,0.09487038284196149,0.3115656266500544,0.00219218884064698,0.003769135237116402,0.006026337228624457,0.0057938785116637016,0.009990278095787088,0.015925601311274826,6.000145915885407,7.474911960073294,6.0249792404102624,14.0,24.56,0.4,0.0,0.2725175189208323,0.08995265157395668,-0.003896306868475883,0.07891200977741389,0.07452101672818369,0.05635613023396113,0.0008195903377204882,0.0004045784305982921,-0.00046826071043994555,0.007474709479911233
27,1.2002175662878787,0.00946591619630374,14.0,24.56,23.0,7.0,1.8993167853887296,0.2594174596976339,0.9413083079058255,0.12835940055066306,0.0949266255044981,0.3094968239431544,0.0025977157066075576,0.005719964576422376,0.00524906663555235,0.006865673200119303,0.015103789160696064,0.013871053308587384,6.000103922713345,6.640928275532637,6.032927462168857,14.0,24.56,0.5,0.0,0.2832035984946274,0.08547727282397814,-0.00983096596003937,0.07725475874563291,0.07426541224404869,0.055376745391963585,0.00029240189668027096,0.0006119674693592857,-0.00048732499347582415,0.007271671909949767
28,1.2002383996212123,0.009610038575262778,14.0,24.56,23.0,7.0,1.900135737846796,0.2586141929069795,0.9410854014521609,0.12768497996957126,0.09456822954870606,0.31300407668676666,0.0033826967954064865,0.0021070898366528598,0.0052261388531582515,0.008940352984438977,0.005829376850641216,0.013810447795807977,6.000061299151177,10.425912697183492,6.0332147973174965,14.0,24.56,0.6,0.0,0.2968475377084828,0.09258171491100343,-0.018422348501300086,0.08085037406902253,0.08775370977663145,0.05361945184774463,0.00024800238619165297,-0.00029046732169145053,-0.0003172281517001391,0.008552218963223671
29,1.2002341382575756,0.009559785155836734,14.0,24.56,23.0,7.0,1.8990741649794451,0.2570105269668215,0.9317876858131654,0.12857916752252585,0.09512414648271382,0.30999935545749496,0.006052284583292756,0.0062125561976802916,0.009823226439940361,0.015995986190264728,0.0164027619497059,0.02596133146729045,6.000019143167696,6.54293167072711,6.009399056010554,14.0,24.56,0.7,0.0,0.31693750013293925,0.07533333350478312,-0.00910653414112775,0.0814851768085737,0.08349359361975953,0.05395199841072379,5.952888721349223e-05,0.0013674071632674744,-2.525284162107522e-05,0.00825700475514551
30,1.200233309659091,0.009297897763471815,14.0,24.56,23.0,7.0,1.8988136181511814,0.2566588118790996,0.933185566974902,0.12670316505148302,0.09379816457319975,0.305354695651833,0.0025066762391276433,0.004571285442104758,0.004607864621899519,0.006625058783151746,0.012083351820487488,0.01217611997074994,6.000111589593664,7.003580022484208,6.042730828902738,14.0,24.56,0.8,0.0,0.3323262311645191,0.0966003788583321,0.002434659054525775,0.07808583434103879,0.07699830105865096,0.054746576099146765,4.012943120655685e-05,6.266689689630149e-05,0.00031166801779555363,0.0075081050845951635
31,1.2002341382575756,0.00942569884806404,14.0,24.56,23.0,7.0,1.8996816197634636,0.2613829432562529,0.9432496821854808,0.1289413101786507,0.09552911045292108,0.30915772915426615,0.0043859469688996575,0.006090464104232061,0.006691090240943353,0.011591910540198116,0.016080681139241076,0.017682691807074314,6.000036458645474,6.565338425493707,6.020260459941464,14.0,24.56,0.9,0.0,0.33011605886346296,0.0987329547214992,-0.014323863723609864,0.07629398894633094,0.0741146683984196,0.04889184355072931,-0.00023854410429608957,0.0007137398759674665,0.00032981219132604465,0.006848839582451736
32,1.2002350852272727,0.009477714163389455,14.0,24.56,23.0,7.0,1.8999358385006968,0.2602221049492427,0.9436603641823996,0.12682994145895463,0.09385331794396828,0.31031408243954833,0.0031081427027369515,0.003662695074891903,0.006208419623481543,0.008214715387577542,0.009714559107562365,0.016406889067108875,6.000072603102889,7.562551429311237,6.023533912446975,14.0,24.56,1.0,0.0,0.3473778410292597,0.07583901526132567,-0.016332859820150505,0.07920987268525602,0.07563901557199294,0.05892073309589191,-8.033879312201204e-05,0.0005114122161996501,0.0005760946198491629,0.007729896975167606
33,1.2002401658767774,0.009437536670825973,14.0,24.55,23.0,7.0,1.9001727833726374,0.25535382749281743,0.9381375384622298,0.12602023316280359,0.09306574510156848,0.30570981884165227,0.001391010448336185,0.004224143342225858,0.004570440220166797,0.0036763882843901903,0.011175094974292811,0.012077191660141732,6.000362511207259,7.176767539150047,6.043432888690212,14.0,24.55,1.1,0.0,0.3601947868234032,0.07276113757309703,-0.02544075831168406,0.10120652654172761,0.11454073794868529,0.05750102612436707,-0.0001680657768108128,-0.0005119056317213985,0.00034844353428962305,0.01332803523546515
34,1.2002279829545455,0.00961774067796469,14.0,24.56,23.0,7.0,1.8988257623057594,0.25500110732825604,0.9299174465883366,0.12598723899313446,0.09293672135858932,0.3068021448751087,0.002643744154438213,0.0039389079862221996,0.005775592481732803,0.006987324921405526,0.010431338990831086,0.015262817936777686,6.000100319521357,7.350863501663037,6.027194871568966,14.0,24.56,1.2,0.0,0.4705293563046408,0.06496875007343822,-0.022891098516607377,0.15696173241956168,0.15695078198106976,0.09731146908105226,-0.007569279867534083,-0.003394195456480729,-0.00038671345051711565,0.029356121448544926
35,1.2002225378787876,0.009621344598674517,14.0,24.56,23.0,7.0,1.8991279428053613,0.2532814131228398,0.9263156854690437,0.12564344231253927,0.09247677726594886,0.30794250646847987,0.0017852012595178058,0.0031235836924449175,0.006002310093846318,0.004718222916654665,0.008329161674746738,0.015862091632140602,6.000220034571553,8.13586140406154,6.0251791795345495,14.0,24.56,1.3,0.0,0.767043560125978,0.050848484903051,-0.03757765152703073,0.2185864340829591,0.20525453194290075,0.13537244652519356,-0.015823431776923903,-0.0037773417965516246,-0.0020391865098645513,0.05409195181109647
36,1.200235321969697,0.009781620321450638,14.0,24.56,23.0,7.0,1.8987522886613712,0.25875165533427585,0.9411166643714503,0.1277635622600911,0.09464172551794028,0.30894814794597886,0.002601199464428474,0.0048947949378975245,0.0017127914363953673,0.006874880661730867,0.012932211612586208,0.004522607988184769,6.000103624638688,6.875166988272212,6.309971257355284,14.0,24.56,1.4,0.0,1.0910658135632703,0.04003740531697986,-0.06465198864630524,0.19196765358328288,0.1906657365274684,0.1307370448491622,-0.014732128004412395,-0.0012893197392829527,-0.0038010963538996473,0.045127211829039726
37,1.2002265625,0.009511397581564865,14.0,24.56,23.0,7.0,1.8990251634726296,0.2576337498680359,0.9313782113841229,0.12729348934139964,0.09401101655798065,0.3119851683612475,0.00225261883228429,0.003837656009301735,0.004163976963784179,0.005953593083626917,0.01016814056468442,0.01100272347856265,6.000138190327331,7.423021149336349,6.052332906341268,14.0,24.56,1.5,0.0,1.288440340283242,0.05472443182836948,-0.04506960239852946,0.1118157666868909,0.1233799912433113,0.07714961985654623,-0.006271985213377117,-0.0015185749189763826,0.0012806924745729122,0.016830752999920515
38,1.2002317708333332,0.00956361883080526,14.0,24.56,23.0,7.0,1.898511584330099,0.2567767613770806,0.9340345517248311,0.12723959203259336,0.09425022984603164,0.30980795401998,0.005341194044059107,0.0035828440709140454,0.008797940664050876,0.014116597264639402,0.009507871927492794,0.0232514069088233,6.000024575792539,7.629866249595301,6.0117177629267236,14.0,24.56,1.6,0.0,1.346125947424408,0.03534138257314088,-0.05042200102066756,0.04820502463002743,0.059986082592767234,0.01894780134475914,-0.0003048512408160031,-0.00018807123252165942,0.0004259165058161926,0.003139049722590881
39,1.200242069128788,0.009611655831205981,14.0,24.56,23.0,7.0,1.8994417814324327,0.2563956203349141,0.9338420287219306,0.12626881071522442,0.09323733091408827,0.3119656359891935,0.002076578010534063,0.004112734831508701,0.005097582873983527,0.005488322697417384,0.010884244215095075,0.013470631013243759,6.000162627688869,7.240260830913711,6.034911269782599,14.0,24.56,1.8,0.0,1.288751894100146,0.009091856058920243,-0.05279498117411232,0.04546841431968694,0.04435521634616814,0.019831696243736704,0.00019439216234054126,-2.00887985165686e-05,3.9042246054089596e-05,0.0022129807376751625
40,1.2002413589015153,0.009365370390700782,14.0,24.56,23.0,7.0,1.8987965386875922,0.2541819701776449,0.9267364030482186,0.1252103733004668,0.0924755319619922,0.30745070244636086,0.004176117185194189,0.0036857531361096174,0.006822908263063473,0.011037337275143246,0.009774116863155446,0.018031112646247207,6.000040203792082,7.5413602256869785,6.019484400037162,14.0,24.56,2.0,0.0,1.330417616349278,0.002689867426108156,-0.04744744329549245,0.02839579410708437,0.02478584599861244,0.012021183191909252,4.593822690191861e-05,-0.00010538511405578314,-1.415960095444907e-05,0.0007822135233886666
41,1.2002183948863638,0.009504133949406834,14.0,24.56,23.0,7.0,1.8991288283821177,0.2594321297418819,0.9351880357242556,0.12803171891985093,0.09492934070906188,0.31188270069155277,0.0046097780586971315,0.007356397413640244,0.010363335987191125,0.012183488790806255,0.019422866468007186,0.027388880732236217,6.000032999724273,6.386926669537636,6.008445250367552,14.0,24.56,2.25,0.0,1.2313248109016004,-0.00417660987047632,-0.048265151639883916,0.0760635363516908,0.07708088241277264,0.04735977350465634,0.0009746557954963694,-0.00028288968424473594,0.00011595885360876217,0.006981728762388707
42,1.2002234848484847,0.009592396485770644,14.0,24.56,23.0,7.0,1.8993209668166622,0.25589248295471445,0.935617845600193,0.12629604511030826,0.09336097158797647,0.3141596587455196,0.0023987527069950733,0.005043477942140349,0.0063021418517127375,0.006339820307138811,0.0133229400039411,0.01665461842637834,6.000121876175298,6.824797411870917,6.022839791131979,14.0,24.56,2.5,0.0,1.3179185623585274,-0.013959734716171629,-0.044205492520962834,0.033809340592695934,0.02714094839542728,0.015000281353598021,2.503813398958333e-05,-8.80309522341687e-05,3.1981911833781614e-05,0.0010518571588986302
43,1.2002205255681815,0.009649049441724433,14.0,24.56,23.0,7.0,1.8998021161467922,0.2561311943481019,0.9320577688802111,0.127790998929254,0.0943809827024946,0.31110305841392427,0.0029857073350582092,0.0030889253676742523,0.004992560326483012,0.00789112265287538,0.008241119183481709,0.013193019292033618,6.000078678633615,8.184384915272306,6.03639862008545,14.0,24.56,2.75,0.0,1.3289057776670565,-0.01940056815168866,-0.049031723544678905,0.027844091293629934,0.020208893931971596,0.008110115994771613,-1.385500417283839e-05,-7.384911183002455e-05,7.401591502803537e-06,0.0006244375958870171
44,1.2002105014191105,0.009619120219712604,14.0,24.57,23.0,7.0,1.8980967048737294,0.25813688882011965,0.9336755923022421,0.12633678842747914,0.09333037959296375,0.3079341872162561,0.004102466933586653,0.003559619086682251,0.005096135609443655,0.010842682063368048,0.009447830074660926,0.013466805180729496,6.000041654004716,7.650348583750607,6.0349347816652985,14.0,24.57,3.0,0.0,1.3226135312213916,-0.02503358558106237,-0.04637653745143421,0.02948606219028273,0.020193205676708383,0.009142668852234519,-6.22914674773038e-06,-3.520464718405906e-05,-6.394386423789341e-06,0.0006800690563633323
45,1.2002239583333334,0.009297475219684518,14.0,24.56,23.0,7.0,1.8997279413800638,0.2550089097642749,0.9308375939803355,0.12613394259354826,0.09310994922343606,0.30550532386586293,0.0037012247156818024,0.004453636188500148,0.0053311507433575454,0.009782211945251104,0.011775222058097012,0.014088028075313239,6.00005119714528,7.058316459595177,6.031920146929605,14.0,24.56,-3.0,0.125,1.3414403431569084,-0.03483428031177027,-0.0445970644787215,0.03283470184265614,0.02458148031262038,0.010430571777065157,3.4151929115591427e-06,-0.00010810782898317305,-1.382813799786683e-05,0.000895157779102171
46,1.200217684659091,0.009457984737573106,14.0,24.56,23.0,7.0,1.8994413717171008,0.2592758448310571,0.9358402452389869,0.12837519347234985,0.09499776952693123,0.3082897532579895,0.001129643625427614,0.003299275698730664,0.0017863336873616452,0.0029856029898810807,0.00877810860558047,0.004716981275896449,6.000549574926674,7.919567495182973,6.28493828530323,14.0,24.56,-2.75,0.125,1.342811938712293,-0.035488636387416395,-0.04490620569532895,0.0333449314414535,0.02377254578634426,0.009986944792451094,3.1564308296575736e-06,-0.00014018463255217797,1.483000489993768e-05,0.0008879579563967179
47,1.20021259469697,0.009511128876672766,14.0,24.56,23.0,7.0,1.8991846683057498,0.25570589990982057,0.9314622421644819,0.1268831664710525,0.09361650402533667,0.31021188093237373,0.0045450960982343115,0.004496064266092989,0.00763589332777226,0.012012536485541056,0.011886296431758977,0.020179969391101067,6.000033946362983,7.037903081902805,6.015557200742494,14.0,24.56,-2.5,0.125,1.3480052100212285,-0.040652462150209234,-0.04245851120986389,0.03306308548902925,0.029018141624888888,0.012149909989645418,4.769279700948145e-05,-0.00010988984596536893,5.0182056289971004e-05,0.0010409270926699655
48,1.2002270359848488,0.00952164854007053,14.0,24.56,23.0,7.0,1.899628481300023,0.25644595797143355,0.9348096654456047,0.12725044436905927,0.09420158248114137,0.31373201589265076,0.003482296314996903,0.004572255019043955,0.0050308687268234105,0.009203591288473345,0.012085938486509119,0.013294282094113511,6.000057835400394,7.004043837994617,6.035845469497059,14.0,24.56,-2.25,0.125,1.2814791672721957,-0.0420568183185837,-0.04037878792460657,0.07557852462463464,0.07376761100946275,0.04604450197222315,-0.0010032129818992068,-0.0003799430090791672,0.0001748222298826407,0.006633792502016761
49,1.2002434895833332,0.009458763605786345,14.0,24.56,23.0,7.0,1.8999521797940182,0.2578851207846734,0.9357454613979993,0.12888656930352843,0.09548361532654769,0.30645919039358016,0.005104399203888729,0.004599611294597943,0.010503839349069257,0.013490756271649841,0.012157655802092611,0.02776024061450381,6.000026919224616,6.9924111153082285,6.008220123034724,14.0,24.56,-2.0,0.125,1.3545066304504871,-0.04202320078691242,-0.023196775786966817,0.037204811745689265,0.02841363842462982,0.019042762959495793,-6.554695685921132e-05,-0.0001287428284321705,-4.5356567446187536e-05,0.0012764750432702498
50,1.200219696969697,0.009241706497030941,14.0,24.56,23.0,7.0,1.898509000709732,0.2563957207932002,0.9340596498876411,0.12707112200039092,0.09387565251484685,0.308269634866837,0.003611396403768395,0.004804378744210876,0.008198492923877728,0.00954479863554754,0.012694772491448583,0.02166699720924489,6.000053757944593,6.908275997195211,6.0134947273844945,14.0,24.56,-1.8,0.125,1.3474931327836992,-0.05487730950132552,-0.016165402889200948,0.07054366907345568,0.1035061308264645,0.044240448868185074,0.0001811252650051212,-5.285998266813642e-05,-0.0012402526298571396,0.008819392813705414
51,1.2002244318181816,0.00940311343235858,14.0,24.56,23.0,7.0,1.8994388538910065,0.2558407630634786,0.9386218821873867,0.12544390452826365,0.09261928732792472,0.3076299744341059,0.004758440701414761,0.004855603865649205,0.005234545589176509,0.01257639928863733,0.012829310220784772,0.013832669474222575,6.000030972261749,6.890044559174463,6.033109666349987,14.0,24.56,-1.6,0.125,1.3794287081467265,-0.06403787879533025,-0.015500947837916456,0.09812073621690735,0.10986613200161102,0.05997406405798588,-0.0015576313510280895,0.0005328014146547759,0.0001668689563711983,0.01264157677993719
52,1.2002356770833333,0.009601155651489774,14.0,24.56,23.0,7.0,1.8993401309840754,0.2580661766730006,0.9340989678084294,0.12627061859394753,0.09335805406555858,0.31095767111810424,0.0012275920625151855,0.003933961549186558,0.003459688366569562,0.0032444780766073813,0.010418517490305259,0.00914088666271681,6.000465345842329,7.354948265966741,6.0758235493165405,14.0,24.56,-1.5,0.125,1.362828045448157,-0.0700227489117842,-0.012240530279968603,0.0778122018541743,0.09273956691910594,0.06037781655732995,-5.9481570062718366e-05,-0.00013873736536566125,0.0005911809123974936,0.009281867905365193
53,1.2002224195075757,0.009332539021888717,14.0,24.56,23.0,7.0,1.8996429348163308,0.2532763793266182,0.9280566084490753,0.12375601742075652,0.09145775242378557,0.30673571813727857,0.004280201808272999,0.00459619766068971,0.007928675916251278,0.011312429535362989,0.01214869362612643,0.020953835522326086,6.000038282322425,6.993611308703741,6.014428791109656,14.0,24.56,-1.4,0.125,1.361662559204192,-0.09751018479235704,-0.023463068249839125,0.09552292334097565,0.11441814357146382,0.07369997270801401,-0.0006008269144875142,0.0005623399028952438,-0.0011260187393110997,0.013961337049016797
54,1.2002273910984846,0.009551942438537395,14.0,24.56,23.0,7.0,1.8988798462502494,0.2564305539470396,0.9336946533713586,0.12817920014394615,0.09462850631621707,0.30980094321625445,0.002296151227954743,0.0033496532080522366,0.00318063281542808,0.006068647836263648,0.008907240846158538,0.008403149979259299,6.000132994286127,7.862120413696398,6.089726446245075,14.0,24.56,-1.3,0.125,1.3320331431812409,-0.1432987690404292,-0.010098484893619157,0.15440176816651063,0.16592338485793007,0.10449910641799254,0.006006703864750978,0.0002107517838575066,-0.0003993670191541867,0.031130522635722267
55,1.2002301136363636,0.009614335352949168,14.0,24.56,23.0,7.0,1.8994858037761388,0.25773720870982,0.9412163864606843,0.1274400837752227,0.09448889185491054,0.3141207399621337,0.0026957134021744927,0.007880370135759443,0.011225565642381492,0.007124677983988549,0.02080728689484253,0.029667806095401632,6.000096506976081,6.337186937054342,6.0071973694204885,14.0,24.56,-1.2,0.125,1.278808712966345,-0.13264488625678827,-0.02765672347937432,0.19657802888472709,0.1990816308068603,0.13617953583151715,0.008388061602653926,0.00298423855900955,0.0045571057875360525,0.04838771986681572
56,1.200233428030303,0.009348381635711975,14.0,24.56,23.0,7.0,1.8997901899694087,0.25172524554506936,0.9281477050814733,0.12294714394376385,0.09050319035683944,0.3045492222357498,0.0028420945284692613,0.002417838231168851,0.0069980774025984365,0.007511558616471216,0.006568561188659947,0.01849411723978968,6.000086827911234,9.474426078399752,6.018521496769808,14.0,24.56,-1.1,0.125,1.1366216730859355,-0.11420643943220608,-0.08569744318127491,0.23933023474241025,0.21230686198753318,0.19641727968189482,0.016550887850426875,0.0011002613663925866,0.00772413964005418,0.07043303997353823
57,1.2002153172348484,0.009547077932231708,14.0,24.56,23.0,7.0,1.8992534879386258,0.25706961895130637,0.9410182112658123,0.12573763763902868,0.09295936686242658,0.3093382050820255,0.002194618306690356,0.0036563514301625804,0.006549958612588714,0.00580029951406067,0.009698060908805086,0.017309651997644376,6.000145601995393,7.566878572288803,6.021144464652928,14.0,24.56,-1.0,0.125,0.9878565981955741,-0.045566287784822634,-0.11547064384070506,0.2527670109502202,0.22604419415897858,0.22118873741329326,0.014465525078029033,0.006790179298472408,0.007120737758210907,0.09145061053149686
