run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k
10,0.6000683413557965,0.003730679053642903,20.0,44.93,30.0,10.0,2.0998364723704492,0.2227961375726204,0.9202884041263272,0.09827706959418332,0.13537279703659627,0.2907149672856618,0.0013478217352394157,0.008777451760336313,0.011022231873434865,0.0032139755735189615,0.023266507984013123,0.026321946099782872,9.002454007149245,15.337075056225448,9.179051945284005,20.0,44.93,0.0,0.25,0.13665884484987478,-0.0019803449468426795,-0.02762013644146174,0.07360910152736215,0.06548988017435671,0.056194929709667676,0.005417213124932323,-0.0005311220572580782,-0.0022071832774193793,0.004288064211828967,0.0006968324849959178,0.0031572367776767623,0.0064312570572190265
11,0.6000616305237314,0.0037886981510873653,20.0,44.44,28.0,9.0,1.9990606246890434,0.23706193526117095,0.9176310569834145,0.10745968806863863,0.14237774867454833,0.286817388458941,0.002906999865260558,0.00819068699765441,0.012439345473027854,0.007110211922959867,0.022102482993961347,0.030449141637954424,8.000455358480274,14.069858450657678,8.12504951828094,20.0,44.44,0.0,0.25,0.1498396071820829,0.008428396106160889,-0.020925122795391403,0.06795960785415517,0.06349247721937301,0.04660506025841753,0.004617563433017127,-0.00022449654067594656,-0.000496167816372713,0.004030469930501813,4.003316328169346e-06,0.002171587281698566,0.005409810322608753
12,0.6000722278225806,0.003581806973146589,20.0,44.8,27.0,9.0,1.899826890947827,0.23238318312962472,0.8885946311236413,0.11499266451454189,0.14592358009839926,0.27666080587619046,0.0015266938898306675,0.006539123760781819,0.009087452263980176,0.0037341564392078808,0.01854118111903503,0.02226077816874666,8.001604813115817,15.31563834674376,8.23425788188538,20.0,44.8,0.0,0.25,0.16430866956992934,-0.0019733870832433532,-0.0174852823042461,0.07690335443039938,0.07277433173066793,0.053167237919086244,0.00591293355855032,-0.0010037435085633064,-0.001448254841681902,0.00529503559607134,9.558952651338885e-05,0.002826185277624572,0.007017077216123116
13,0.6000783828382839,0.003525461589086748,20.0,44.24,25.0,8.0,1.7995997248130224,0.22888551779916952,0.8818268802780925,0.12773285812207413,0.1550967405748572,0.2801913513684673,0.000925988473749909,0.0032418962371676117,0.004749169723414221,0.002340816691764601,0.01309603039048929,0.012046486931122728,7.003711930617139,13.431276372162028,7.751256135953965,20.0,44.24,0.0,0.25,0.16465697204225896,0.00752640266180624,-0.013724216238380197,0.06875324985242806,0.07202858967543085,0.05414204383648865,0.004726034322084494,-0.000582110477997325,-0.0007600867100583652,0.005187047574334012,0.0009147269422818641,0.0029307562571390428,0.006421919076778774
14,0.6000740158279221,0.0035218724060611896,20.0,44.64,24.0,8.0,1.6995323823384545,0.21665347144424965,0.8500953422632651,0.13690594169924486,0.15796498630089023,0.27010995081486294,0.0014588734308911113,0.003675926008899279,0.00787694590906677,0.0036878833747338315,0.013126893819562252,0.01992927026131597,7.001455485462198,14.536308755834993,7.2731124448936475,20.0,44.64,0.0,0.25,0.16567065774029582,-0.0006282467375885145,-0.004614853891632868,0.06388424823682969,0.06563841913582585,0.0472489682112825,0.004080369007774166,5.585213684024185e-05,-0.0003756205279814007,0.004307527796750462,0.0007381900234662169,0.0022320119805946986,0.005309954392559663
15,0.6000702897040434,0.003506214311428607,20.0,43.99,22.0,7.0,1.6000793263985036,0.20152851808881736,0.8355996320052096,0.14482666223581578,0.1587916003405997,0.2573768524173458,0.000548987942888579,0.0012943245795460784,0.005926753200557966,0.001450899183752692,0.010481911066263023,0.01564796262059412,6.008583862364932,9.325611566702031,6.41455449541827,20.0,43.99,0.0,0.25,0.1480833682707263,-0.007121508992007278,0.006047311356548754,0.05972482346734573,0.05424573338538792,0.044774594305169085,0.0035663110920742635,0.0006339046726134673,-6.283720581526593e-05,0.002941986293396764,0.00011487715478644311,0.0020043464618670955,0.004256321923669062
16,0.6000704052394598,0.0034425424006082842,20.0,44.43,21.0,7.0,1.500012361970531,0.18369126953708098,0.7951445135459554,0.1576656001976031,0.16303564142331115,0.24811857965230116,0.001154027308278666,0.00460092734743446,0.006111379516435942,0.003050028932090457,0.013986245433882652,0.016135651259507514,6.0018939100810185,13.21066996783369,6.389824030621304,20.0,44.43,0.0,0.25,0.14294719622140492,0.012345272198587625,-0.01570794104672896,0.07649328197115,0.07420869159267429,0.0729452905533124,0.005850024638173712,0.00037029063596689065,-0.0010773548251806727,0.005505802824411611,0.0002787268299285885,0.005319926380871165,0.008337876921728243
17,0.6000705976734856,0.0034875247815390653,20.0,44.93,20.0,6.0,1.3997832093614249,0.16814967943765466,0.759813577125998,0.17105838146397423,0.1687017772435922,0.2610019619547378,0.0007689083088095603,0.004823421040304753,0.006422462799133583,0.002165054357862394,0.014476175860411214,0.018002629742526484,5.003470017143634,10.765810762061019,5.294642585247428,20.0,44.93,0.0,0.25,0.17647332547521002,0.015575210565636311,-0.02026674691448997,0.09011637294153002,0.08432666128806553,0.07648641701493748,0.0081193319194951,-0.00010656709287572938,-0.0009595743000585331,0.007109559613497948,0.001142046942423799,0.005848998668090221,0.010538945100541635
18,0.6000774524006621,0.0034602935088904525,20.0,44.16,18.0,6.0,1.2999999706674177,0.15087688978556074,0.72795534475047,0.17779932255169953,0.16627092072866254,0.27523847611930846,0.0007283817977320577,0.00471884608406851,0.012018651955178051,0.0020509301369837094,0.013984463907286,0.03379376861647032,5.00377869507513,10.349746109499677,5.083845678546227,20.0,44.16,0.0,0.25,0.22184830286381754,0.011241514907941872,-0.010992963584185236,0.09617384435469253,0.09352816873344176,0.07872313110503186,0.009247494139215186,0.0008622764960418295,0.001325405454071107,0.008745708015847495,0.0014414923045428206,0.00619604881067975,0.012094625482871216
19,0.6000693770226536,0.003469043844013309,20.0,44.72,17.0,5.0,1.2000235553623582,0.13136082619410017,0.6880656830422446,0.17995445167992374,0.15972253554045976,0.2841644666053302,0.0021074654215935775,0.003525439420238276,0.0065824784735705865,0.006541797567048868,0.011462611680565886,0.020233597851241607,4.000353272004249,10.24988605022603,4.224757312382479,20.0,44.72,0.0,0.25,0.2682415050030407,0.01992819590430837,-0.03552305830878426,0.10656154415198464,0.098364412715718,0.07602670167609231,0.011353065895394357,0.0006210205875245769,-0.0016089622866641243,0.00967360065863122,0.0012270496159897959,0.005778890261886365,0.01340277840795597
20,0.6000653635981505,0.0034220541485661363,20.0,43.79,15.0,5.0,1.100061977251817,0.08146031952622342,0.6983687151092786,0.14589979605580686,0.11734874717076313,0.2507038080989871,0.0016562150792222012,0.0031057705828432397,0.003860435299661315,0.005141016632205434,0.010232748645794354,0.011705075619320535,4.000560372335247,10.547473765861492,4.660201309036195,20.0,43.79,0.0,0.25,0.3434047519278895,0.04259604876067258,-0.023865699866327007,0.11474666059905393,0.10985788933225905,0.08569736587450495,0.01316402765855907,0.003221028316029802,-0.0004561630935161292,0.01206621932986537,0.0010037284885116432,0.007342495004058731,0.016286370996241587
21,0.6000682794599018,0.0034583174581298065,20.0,44.44,14.0,4.0,0.999886390410957,0.050583363218739144,0.6597514178014854,0.11805396516476116,0.08559195497991265,0.20570571897339024,0.0009466126174558668,0.0016446883459904883,0.009888584768686114,0.0034780328505705305,0.007404837747053449,0.03601114219365635,3.0012621557328205,10.990638411633057,3.0744882123194697,20.0,44.44,0.0,0.25,0.3941957857357372,0.0506493453766275,-0.038722995140779544,0.12539270471362143,0.11499804452659133,0.08378727307257665,0.01572011367477647,0.005284875719817246,0.0007670155057573347,0.013221844731387319,0.0014530245022784912,0.007018870895892509,0.017980414651028148
22,0.6000676299957026,0.003421702621782559,20.0,43.27,12.0,4.0,0.8998984233898059,0.036403242856133264,0.6163160052417487,0.10017488430689929,0.06530012262965351,0.16449445842783347,0.00041027119176774136,0.0013880984811536188,0.009113534828499498,0.0015064028519955594,0.006539913118471111,0.03313757242237363,3.006603510056442,10.924837154709843,3.0877544977828277,20.0,43.27,0.0,0.25,0.3559321013880747,0.023220025920271104,-0.03416824243933448,0.11858551745378523,0.15149647593056043,0.10600792038649508,0.014059503350093608,0.0019429023444125946,0.0003828639531976289,0.022946250723414243,0.0002943586873191405,0.011235264556567915,0.024120509315037883
23,0.6000688307628179,0.0033709236557458145,20.0,43.99,11.0,3.0,0.7999264250970248,0.029139211445714793,0.5739018152989881,0.08650807896584949,0.05106872800555629,0.13519475553124485,0.0004281011720839832,0.0013803554654598395,0.004847355699028749,0.002252403332629844,0.00625260617234444,0.023753127212062266,2.0039789824246204,9.628546199799606,2.2097079936025454,20.0,43.99,0.0,0.25,0.37720167016034983,-0.011934945879714196,-0.04371112960236626,0.12259003889522478,0.14499964225647174,0.10949335984801194,0.015025180200500504,0.0016272596954725218,0.0003871174066859024,0.021020512414585163,-0.0002678321837315894,0.011986297143876093,0.02401599487948088
24,0.6000697173215719,0.0033853746029629396,20.0,44.94,10.0,3.0,0.6995282063933943,0.021903191377385445,0.544810123476485,0.07632407753325508,0.04030630391708611,0.13068349357428868,0.0005636375001388422,0.0011418895301357989,0.006938738523709942,0.0029675191165398174,0.005347985760771217,0.03521608145542177,2.002262157523662,9.802360476577569,2.1014024986410145,20.0,44.94,0.0,0.25,0.3790528854989519,-0.03684940851952825,-0.0676585806249611,0.12592941770714397,0.13456051816401413,0.11359261445219077,0.015855029380548565,0.0007018179123545979,0.0002787833654702361,0.018102902302017228,-0.0001590747173681567,0.01290069519319671,0.023429313437881252
25,0.6000659393809114,0.003400337735633407,20.0,43.26,8.0,2.0,0.5997413930406496,0.014204250745511047,0.5172401322995621,0.06577209265864349,0.03025433250401034,0.12543382235822736,1.0714248751653166e-05,0.0008946757620811934,0.0028653677920106313,5.1892031466840734e-05,0.0048261675378136306,0.030982398917053164,4.988980700465511,7.972414710354248,1.3127318660397487,20.0,43.26,0.0,0.25,0.3764303223809017,-0.030710814940572744,-0.07613263118898304,0.11650999901918252,0.11338901560357073,0.12571488051227805,0.013571660606961425,-0.0011696570449764479,0.0012874028168254504,0.012854304492989176,0.002520119318090985,0.015800833884025846,0.021113399491988222
26,0.600064778779189,0.003390320406341421,20.0,44.41,7.0,2.0,0.49992046307489874,0.01085691685582296,0.4773927085749082,0.04753799614074549,0.018752018166162166,0.11273449881600157,0.0002174643815424926,8.879148887597655e-05,0.002915706651896638,0.0038437618603080234,0.0032100720769526513,0.0319484865138912,1.0074331173901765,8.064500416507267,1.3014573028792251,20.0,44.41,0.0,0.25,0.39936774993835017,-0.0019975399095683456,-0.051916222864840544,0.15165775610508136,0.131466195943641,0.10787470891610215,0.022995344407851212,0.002741811244812754,0.00023499514309260737,0.017279817551522008,0.0010165311193531606,0.01163456917915701,0.025954865569265115
27,0.6000614951768488,0.0033818584802842284,20.0,41.77,5.0,1.0,0.4001560594634332,0.00781072501513268,0.45084277510979287,0.03946005557712409,0.013467006088603479,0.09699636473265652,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,20.0,41.77,0.0,0.25,0.375146302322431,-0.023954524528354983,-0.04863987146114946,0.16213043189084547,0.13074536282480625,0.09709656305292001,0.0262802396743392,0.0021702983668823103,0.0028662130440925597,0.017090423774811223,0.0016845952346453213,0.00942557725063623,0.026398120349893327
28,0.6000654301075269,0.0033629655641565386,20.0,43.25,4.0,1.0,0.3000400672012834,0.0059436697091051595,0.42339122600735973,0.029769238578938977,0.008241602516540688,0.08773631774327732,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,20.0,43.25,0.0,0.25,0.3397136400275918,-0.002013129549722612,-0.03243139781393311,0.15927553029282915,0.14073354365445823,0.12045069404023237,0.02536323656930676,0.0022126142512213574,0.004292861322820085,0.019801667302587027,0.00020466643533082022,0.014505249615269418,0.0298350767435816
29,0.6000585014409223,0.0034207492968910368,20.0,37.35,2.0,0.0,0.20035058286906252,0.0035148329054960604,0.37482461957352486,0.023914399986406095,0.0049218274370098035,0.0668401718759246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,37.35,0.0,0.25,0.4495307008665228,0.011893083538453468,-0.03409106634780013,0.13811712972505957,0.1356793794530754,0.10605156189520579,0.019070842433975103,6.242795317643537e-05,0.0015742918321377062,0.018403588851996756,0.0006264712374435534,0.011243692589121479,0.02435906193754667
30,0.6000566801619434,0.0033820617068256176,20.0,37.29,1.0,0.0,0.1005849441701321,0.0014954286033208718,0.33364947038374554,0.01758825526001511,0.0020193780149161187,0.05619576618125849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,37.29,0.0,0.25,0.36997166006108656,0.001510410705347534,-0.01953788316095471,0.16688926046635436,0.12283433678736125,0.1031567518289063,0.02784397088501621,0.0008723432876472,-0.0017648799472006081,0.015083910998937682,0.00020451109025823857,0.010638238144406498,0.026783060014180196
